[2019-10-13 20:51:32] production.ERROR: Invalid 'From' address: '"Peri S" <>'.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"users"} []
[2019-10-13 21:35:38] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":12,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:13:55] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"210.16.85.62","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:13:55] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"210.16.85.62","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:30:11] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"210.16.85.62","count":3,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:30:53] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:39:23] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"PUT","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets/8"} []
[2019-10-14 13:39:23] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token. [] []
[2019-10-14 13:39:29] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"PUT","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":3,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets/8"} []
[2019-10-14 13:39:29] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token. [] []
[2019-10-14 13:39:38] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"PUT","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":4,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets/8"} []
[2019-10-14 13:39:38] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token. [] []
[2019-10-14 13:40:19] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":5,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:40:19] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":6,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:50:39] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":7,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-14 13:50:39] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"182.65.249.135","count":8,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 10:47:54] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 10:47:54] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 10:49:03] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Mobile Safari/537.36","locale":"en","ip":"49.207.142.150","count":3,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 10:49:03] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Mobile Safari/537.36","locale":"en","ip":"49.207.142.150","count":4,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 13:56:02] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":5,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 13:56:02] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":6,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:01:55] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":7,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:01:55] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":8,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:28:02] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:28:02] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:36:37] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":3,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:36:37] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":4,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:39:10] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token. [] []
[2019-10-15 14:43:38] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":5,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:43:38] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":6,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:44:38] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":7,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:44:38] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":8,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:47:51] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":9,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:47:51] production.ERROR: ***Symfony\Component\Debug\Exception\FatalThrowableError*** [0] : /var/www/invoiceninja-develop/app/Ninja/Tickets/Actions/TicketAgentNew.php [Line 64] => Type error: Return value of App\Ninja\Tickets\Actions\TicketAgentNew::fire() must be an instance of App\Ninja\Tickets\Actions\void, none returned  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":10,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 14:52:01] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":11,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 15:03:54] production.ERROR: No Account or Server API tokens were supplied in the HTTP headers. Please add a header for either X-Postmark-Server-Token or X-Postmark-Account-Token.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"POST","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":1,"is_console":"no","is_api":"no","db_server":"mysql","url":"tickets"} []
[2019-10-15 15:06:10] production.ERROR: ***UnexpectedValueException*** [0] : /var/www/invoiceninja-develop/vendor/symfony/http-foundation/Response.php [Line 399] => The Response content must be a string or object implementing __toString(), "object" given.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":2,"is_console":"no","is_api":"no","db_server":"mysql","url":"clients/statement/1"} []
[2019-10-15 15:06:17] production.ERROR: ***UnexpectedValueException*** [0] : /var/www/invoiceninja-develop/vendor/symfony/http-foundation/Response.php [Line 399] => The Response content must be a string or object implementing __toString(), "object" given.  {"context":"PHP","user_id":1,"account_id":"1","user_name":"Peri S","method":"GET","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","locale":"en","ip":"49.207.142.150","count":3,"is_console":"no","is_api":"no","db_server":"mysql","url":"clients/statement/1"} []
